TimeStamp,Market,CcyPair,Bid,BidSize,Ask,AskSize
7453.3635,FxPrime,EURJPY,131.04,200000,131.07,1150000
7453.3635,FxPrime,NZDUSD,0.7163,1000000,0.7166,500000
7453.3635,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
7453.3635,FxPrime,USDJPY,89.47,400000,89.49,1000000
7453.3635,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
7453.3635,eCurrencies,GBPUSD,1.5871,380000,1.5875,1000000
7453.3635,eCurrencies,EURGBP,0.9263,1000000,0.9267,1000000
7453.3635,eCurrencies,USDCAD,1.095,500000,1.0954,500000
7453.3635,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1800000
7453.3635,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
7468.989,eCurrencies,EURJPY,131.03,1000000,131.08,1000000
7468.989,eCurrencies,NZDUSD,0.7161,3000000,0.7168,1000000
7468.989,eCurrencies,USDCHF,1.0325,1600000,1.0328,1000000
7468.989,eCurrencies,USDJPY,89.46,1000000,89.49,1000000
7468.989,FxMart,EURUSD,1.4674,1000000,1.4677,700000
7468.989,FxMart,GBPUSD,1.5873,250000,1.588,1000000
7468.989,FxMart,EURGBP,0.9261,1000000,0.9271,1000000
7468.989,FxMart,USDCAD,1.0946,1000000,1.09585,1000000
7468.989,FxMart,AUDUSD,0,0,0,0
7468.989,FxMart,EURCHF,1.5119,1000000,1.51285,200000
7468.989,FxMart,EURJPY,0,0,0,0
7468.989,FxMart,NZDUSD,0,0,0,0
7468.989,FxMart,USDCHF,1.0326,940447,1.03285,500000
7468.989,FxMart,USDJPY,89.43,1000000,89.49,800000
7547.1165,AutoFx,EURUSD,1.4675,1000000,1.4678,2000000
7547.1165,AutoFx,GBPUSD,1.5872,3000000,1.5874,1000000
7547.1165,AutoFx,EURGBP,0.92645,1000000,0.92665,2000000
7547.1165,AutoFx,USDCAD,1.0951,5000000,1.0953,3000000
7547.1165,AutoFx,AUDUSD,0.8688,4000000,0.869,2000000
7547.1165,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
7547.1165,AutoFx,EURJPY,0,0,0,0
7547.1165,AutoFx,NZDUSD,0,0,0,0
7547.1165,AutoFx,USDCHF,0,0,0,0
7562.742,AutoFx,USDJPY,89.46,2000000,89.49,2000000
7562.742,EasyFx,EURUSD,1.4676,11000000,1.4677,2000000
7562.742,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
7562.742,EasyFx,EURGBP,0.9264,1000000,0.92665,1000000
7562.742,EasyFx,USDCAD,1.0951,1000000,1.0955,4000000
7562.742,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
7562.742,EasyFx,EURCHF,1.5127,6000000,1.5128,2000000
7562.742,EasyFx,EURJPY,131.05,5000000,131.07,2000000
7562.742,EasyFx,NZDUSD,0,0,0,0
7562.742,EasyFx,USDCHF,1.0326,12000000,1.0327,1000000
7562.742,EasyFx,USDJPY,89.47,5000000,89.48,1000000
7562.742,FxPrime,EURUSD,1.4676,1100000,1.46775,6000000
7562.742,FxPrime,GBPUSD,1.58725,900000,1.5875,850000
7562.742,FxPrime,EURGBP,0.9264,3000000,0.9266,1000000
7562.742,FxPrime,USDCAD,1.0952,200000,1.0953,200000
7562.742,FxPrime,AUDUSD,0.86885,7000000,0.869,540000
7562.742,FxPrime,EURCHF,1.51265,6000000,1.5128,200000
7562.742,FxPrime,EURJPY,131.04,200000,131.07,1150000
7562.742,FxPrime,NZDUSD,0.7163,1000000,0.7166,500000
7562.742,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
7562.742,FxPrime,USDJPY,89.47,400000,89.49,1000000
7562.742,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
7562.742,eCurrencies,GBPUSD,1.5871,380000,1.5875,1000000
7562.742,eCurrencies,EURGBP,0.9263,1000000,0.9267,1000000
7562.742,eCurrencies,USDCAD,1.095,500000,1.09545,1000000
7578.3675,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1800000
7578.3675,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
7578.3675,eCurrencies,EURJPY,131.03,1000000,131.08,1000000
7578.3675,eCurrencies,NZDUSD,0.7161,3000000,0.7168,1000000
7578.3675,eCurrencies,USDCHF,1.0325,1600000,1.0328,1000000
7578.3675,eCurrencies,USDJPY,89.46,1000000,89.49,1000000
7578.3675,FxMart,EURUSD,1.4674,1000000,1.4677,700000
7578.3675,FxMart,GBPUSD,1.5873,250000,1.588,1000000
7578.3675,FxMart,EURGBP,0.9261,1000000,0.9271,1000000
7578.3675,FxMart,USDCAD,1.0946,1000000,1.09585,1000000
7578.3675,FxMart,AUDUSD,0.8689,1000000,0.86945,1000000
7578.3675,FxMart,EURCHF,1.5119,1000000,1.51285,200000
7578.3675,FxMart,EURJPY,0,0,0,0
7578.3675,FxMart,NZDUSD,0,0,0,0
7578.3675,FxMart,USDCHF,1.0326,940447,1.03285,500000
7578.3675,FxMart,USDJPY,89.43,1000000,89.49,800000
7672.1205,AutoFx,EURUSD,1.4675,1000000,1.4678,2000000
7672.1205,AutoFx,GBPUSD,1.5872,3000000,1.5874,1000000
7672.1205,AutoFx,EURGBP,0.92645,1000000,0.92665,2000000
7672.1205,AutoFx,USDCAD,1.0951,5000000,1.0953,3000000
7672.1205,AutoFx,AUDUSD,0.8688,4000000,0.869,2000000
7672.1205,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
7672.1205,AutoFx,EURJPY,0,0,0,0
7672.1205,AutoFx,NZDUSD,0,0,0,0
7672.1205,AutoFx,USDCHF,0,0,0,0
7672.1205,AutoFx,USDJPY,89.46,2000000,89.49,2000000
7672.1205,EasyFx,EURUSD,1.4676,11000000,1.4677,2000000
7672.1205,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
7672.1205,EasyFx,EURGBP,0.9264,1000000,0.92665,1000000
7672.1205,EasyFx,USDCAD,1.0951,1000000,1.0955,4000000
7672.1205,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
7672.1205,EasyFx,EURCHF,1.5127,6000000,1.5128,2000000
7672.1205,EasyFx,EURJPY,131.05,5000000,131.07,2000000
7672.1205,EasyFx,NZDUSD,0,0,0,0
7672.1205,EasyFx,USDCHF,1.0326,12000000,1.0327,1000000
7672.1205,EasyFx,USDJPY,89.47,5000000,89.48,1000000
7672.1205,FxPrime,EURUSD,1.4676,1100000,1.46775,6000000
7672.1205,FxPrime,GBPUSD,1.58725,900000,1.5875,850000
7672.1205,FxPrime,EURGBP,0.9264,3000000,0.9266,1000000
7672.1205,FxPrime,USDCAD,1.0952,200000,1.0953,200000
7672.1205,FxPrime,AUDUSD,0.86885,1000000,0.869,200000
7672.1205,FxPrime,EURCHF,1.51265,6000000,1.5128,200000
7672.1205,FxPrime,EURJPY,131.04,200000,131.07,1150000
7672.1205,FxPrime,NZDUSD,0.7163,1000000,0.7166,400000
7672.1205,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
7687.746,FxPrime,USDJPY,89.47,400000,89.49,1000000
7687.746,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
7687.746,eCurrencies,GBPUSD,1.5871,380000,1.58745,1000000
7687.746,eCurrencies,EURGBP,0.9263,1000000,0.9267,1000000
7687.746,eCurrencies,USDCAD,1.095,500000,1.09545,1000000
7687.746,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1000000
7687.746,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
7687.746,eCurrencies,EURJPY,131.03,1000000,131.08,1000000
7687.746,eCurrencies,NZDUSD,0.71615,540000,0.7168,540000
7687.746,eCurrencies,USDCHF,1.0325,1600000,1.0328,1000000
7687.746,eCurrencies,USDJPY,89.46,1000000,89.49,1000000
7687.746,FxMart,EURUSD,1.4674,1000000,1.4677,700000
7687.746,FxMart,GBPUSD,1.5873,250000,1.588,1000000
7687.746,FxMart,EURGBP,0.9261,1000000,0.9271,1000000
7687.746,FxMart,USDCAD,1.0946,1000000,1.09585,1000000
7687.746,FxMart,AUDUSD,0.8689,1000000,0.86945,1000000
7687.746,FxMart,EURCHF,1.5119,1000000,1.51285,200000
7687.746,FxMart,EURJPY,0,0,0,0
7687.746,FxMart,NZDUSD,0,0,0,0
7687.746,FxMart,USDCHF,1.0326,940447,1.03285,500000
7687.746,FxMart,USDJPY,89.43,1000000,89.49,800000
7765.8735,AutoFx,EURUSD,1.4675,1000000,1.4678,2000000
7765.8735,AutoFx,GBPUSD,1.5873,1000000,1.5874,1000000
7765.8735,AutoFx,EURGBP,0.92645,1000000,0.9266,1000000
7765.8735,AutoFx,USDCAD,1.0951,5000000,1.0953,3000000
7765.8735,AutoFx,AUDUSD,0.8688,4000000,0.869,1000000
7765.8735,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
7765.8735,AutoFx,EURJPY,0,0,0,0
7765.8735,AutoFx,NZDUSD,0,0,0,0
7765.8735,AutoFx,USDCHF,0,0,0,0
7765.8735,AutoFx,USDJPY,89.46,2000000,89.49,2000000
7781.499,EasyFx,EURUSD,1.4676,11000000,1.4677,2000000
7781.499,EasyFx,GBPUSD,1.5873,2000000,1.5876,3000000
7781.499,EasyFx,EURGBP,0.9264,1000000,0.92665,1000000
7781.499,EasyFx,USDCAD,1.0951,1000000,1.0955,4000000
7781.499,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
7781.499,EasyFx,EURCHF,1.5127,6000000,1.5128,2000000
7781.499,EasyFx,EURJPY,131.05,5000000,131.07,2000000
7781.499,EasyFx,NZDUSD,0,0,0,0
7781.499,EasyFx,USDCHF,1.0326,12000000,1.0327,1000000
7781.499,EasyFx,USDJPY,89.47,5000000,89.48,1000000
7781.499,FxPrime,EURUSD,1.4676,1100000,1.46775,6000000
7781.499,FxPrime,GBPUSD,1.58725,900000,1.5875,850000
7781.499,FxPrime,EURGBP,0.9264,3000000,0.9266,1000000
7781.499,FxPrime,USDCAD,1.0952,200000,1.0953,200000
7781.499,FxPrime,AUDUSD,0.86885,1000000,0.869,200000
7781.499,FxPrime,EURCHF,1.51265,6000000,1.5128,200000
7781.499,FxPrime,EURJPY,131.04,200000,131.07,1150000
7781.499,FxPrime,NZDUSD,0.7163,1000000,0.7166,400000
7781.499,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
7781.499,FxPrime,USDJPY,89.47,400000,89.49,1000000
7781.499,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
7781.499,eCurrencies,GBPUSD,1.5871,380000,1.58745,1000000
7781.499,eCurrencies,EURGBP,0.9263,1000000,0.9267,1000000
7797.1245,eCurrencies,USDCAD,1.095,500000,1.09545,1000000
7797.1245,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1000000
7797.1245,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
7797.1245,eCurrencies,EURJPY,131.03,1000000,131.08,1000000
7797.1245,eCurrencies,NZDUSD,0.71615,540000,0.7168,540000
7797.1245,eCurrencies,USDCHF,1.0325,1600000,1.0328,1000000
7797.1245,eCurrencies,USDJPY,89.46,1000000,89.49,1000000
7797.1245,FxMart,EURUSD,1.4674,1000000,1.4677,700000
7797.1245,FxMart,GBPUSD,1.5873,250000,1.588,1000000
7797.1245,FxMart,EURGBP,0.9261,1000000,0.9271,1000000
7797.1245,FxMart,USDCAD,1.0946,1000000,1.09585,1000000
7797.1245,FxMart,AUDUSD,0.8689,1000000,0.86945,1000000
7797.1245,FxMart,EURCHF,1.5119,1000000,1.51285,200000
7797.1245,FxMart,EURJPY,0,0,0,0
7797.1245,FxMart,NZDUSD,0,0,0,0
7797.1245,FxMart,USDCHF,1.0326,940447,1.03285,500000
7797.1245,FxMart,USDJPY,89.43,1000000,89.49,800000
7875.252,AutoFx,EURUSD,1.4675,1000000,1.4678,2000000
7875.252,AutoFx,GBPUSD,1.5873,1000000,1.5874,1000000
7875.252,AutoFx,EURGBP,0.92645,1000000,0.9266,1000000
7875.252,AutoFx,USDCAD,1.0951,5000000,1.0953,3000000
7875.252,AutoFx,AUDUSD,0.8688,4000000,0.869,1000000
7875.252,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
7890.8775,AutoFx,EURJPY,0,0,0,0
7890.8775,AutoFx,NZDUSD,0,0,0,0
7890.8775,AutoFx,USDCHF,0,0,0,0
7890.8775,AutoFx,USDJPY,89.46,2000000,89.49,2000000
7890.8775,EasyFx,EURUSD,1.4676,13000000,1.4677,2000000
7890.8775,EasyFx,GBPUSD,1.5873,1000000,1.5876,3000000
7890.8775,EasyFx,EURGBP,0.9264,1000000,0.9266,1000000
7890.8775,EasyFx,USDCAD,1.0951,1000000,1.0955,4000000
7890.8775,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
7890.8775,EasyFx,EURCHF,1.5127,6000000,1.5128,2000000
7890.8775,EasyFx,EURJPY,131.05,5000000,131.07,5000000
7890.8775,EasyFx,NZDUSD,0,0,0,0
7890.8775,EasyFx,USDCHF,1.0326,12000000,1.0327,1000000
7890.8775,EasyFx,USDJPY,89.47,4000000,89.48,6000000
7890.8775,FxPrime,EURUSD,1.4676,1100000,1.46775,6000000
7890.8775,FxPrime,GBPUSD,1.58725,1800000,1.5875,850000
7890.8775,FxPrime,EURGBP,0.9264,3000000,0.9266,1000000
7890.8775,FxPrime,USDCAD,1.0952,200000,1.0953,200000
7890.8775,FxPrime,AUDUSD,0.8688,1000000,0.869,200000
7890.8775,FxPrime,EURCHF,1.51265,6000000,1.5128,200000
7890.8775,FxPrime,EURJPY,131.04,5000000,131.07,150000
7890.8775,FxPrime,NZDUSD,0.7163,1000000,0.7166,400000
7890.8775,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
7890.8775,FxPrime,USDJPY,89.46,900000,89.48,700000
7906.503,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
7906.503,eCurrencies,GBPUSD,1.58725,1000000,1.5876,1000000
7906.503,eCurrencies,EURGBP,0.9263,1000000,0.9267,1000000
7906.503,eCurrencies,USDCAD,1.095,500000,1.09545,1000000
7906.503,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1000000
7906.503,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
7906.503,eCurrencies,EURJPY,131.03,1000000,131.08,100000
7906.503,eCurrencies,NZDUSD,0.71615,540000,0.7168,540000
7906.503,eCurrencies,USDCHF,1.0325,1600000,1.0328,1000000
7906.503,eCurrencies,USDJPY,89.46,1000000,89.49,500000
7906.503,FxMart,EURUSD,1.4674,1000000,1.4677,700000
7906.503,FxMart,GBPUSD,1.5873,250000,1.588,1000000
7906.503,FxMart,EURGBP,0.9261,1000000,0.9271,1000000
7906.503,FxMart,USDCAD,1.0946,1000000,1.09585,1000000
7906.503,FxMart,AUDUSD,0.8689,1000000,0.86945,1000000
7906.503,FxMart,EURCHF,1.5119,1000000,1.51285,200000
7906.503,FxMart,EURJPY,0,0,0,0
7906.503,FxMart,NZDUSD,0,0,0,0
7906.503,FxMart,USDCHF,1.0326,940447,1.03285,500000
7906.503,FxMart,USDJPY,89.43,1000000,89.49,800000
7984.6305,AutoFx,EURUSD,1.4675,1000000,1.4678,2000000
7984.6305,AutoFx,GBPUSD,1.5873,1000000,1.5874,1000000
7984.6305,AutoFx,EURGBP,0.92645,1000000,0.9266,1000000
7984.6305,AutoFx,USDCAD,1.0951,5000000,1.0953,3000000
7984.6305,AutoFx,AUDUSD,0.8688,4000000,0.869,1000000
7984.6305,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
7984.6305,AutoFx,EURJPY,0,0,0,0
7984.6305,AutoFx,NZDUSD,0,0,0,0
7984.6305,AutoFx,USDCHF,0,0,0,0
8000.256,AutoFx,USDJPY,89.46,2000000,89.49,2000000
8000.256,EasyFx,EURUSD,1.4676,13000000,1.4677,2000000
8000.256,EasyFx,GBPUSD,1.5873,1000000,1.5876,3000000
8000.256,EasyFx,EURGBP,0.9264,1000000,0.9266,1000000
8000.256,EasyFx,USDCAD,1.0951,1000000,1.0955,4000000
8000.256,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
8000.256,EasyFx,EURCHF,1.5127,6000000,1.5128,2000000
8000.256,EasyFx,EURJPY,131.05,5000000,131.07,5000000
8000.256,EasyFx,NZDUSD,0,0,0,0
8000.256,EasyFx,USDCHF,1.0326,12000000,1.0327,1000000
8000.256,EasyFx,USDJPY,89.47,4000000,89.48,6000000
8000.256,FxPrime,EURUSD,1.4676,1100000,1.46775,6000000
8000.256,FxPrime,GBPUSD,1.58725,1800000,1.5875,850000
8000.256,FxPrime,EURGBP,0.9264,3000000,0.9266,1000000
8000.256,FxPrime,USDCAD,1.0952,200000,1.0953,200000
8000.256,FxPrime,AUDUSD,0.8688,1000000,0.869,200000
8000.256,FxPrime,EURCHF,1.51265,6000000,1.5128,200000
8000.256,FxPrime,EURJPY,131.04,5000000,131.07,150000
8000.256,FxPrime,NZDUSD,0.7163,1000000,0.7166,400000
8000.256,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
8000.256,FxPrime,USDJPY,89.46,900000,89.48,700000
8000.256,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
8000.256,eCurrencies,GBPUSD,1.58725,1000000,1.5876,1000000
8000.256,eCurrencies,EURGBP,0.9263,1000000,0.92665,1000000
8000.256,eCurrencies,USDCAD,1.095,500000,1.09545,1000000
8015.8815,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1000000
8015.8815,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
8015.8815,eCurrencies,EURJPY,131.03,1000000,131.08,100000
8015.8815,eCurrencies,NZDUSD,0.71615,540000,0.7168,540000
8015.8815,eCurrencies,USDCHF,1.0325,1600000,1.0328,1000000
8015.8815,eCurrencies,USDJPY,89.46,1000000,89.49,500000
8015.8815,FxMart,EURUSD,1.4674,1000000,1.4677,700000
8015.8815,FxMart,GBPUSD,1.5873,250000,1.588,1000000
8015.8815,FxMart,EURGBP,0.9261,1000000,0.9271,1000000
8015.8815,FxMart,USDCAD,1.0946,1000000,1.09585,1000000
8015.8815,FxMart,AUDUSD,0.8689,1000000,0.86945,1000000
8015.8815,FxMart,EURCHF,1.5119,1000000,1.51285,200000
8015.8815,FxMart,EURJPY,0,0,0,0
8015.8815,FxMart,NZDUSD,0,0,0,0
8015.8815,FxMart,USDCHF,1.0326,940447,1.03285,500000
8015.8815,FxMart,USDJPY,89.43,1000000,89.49,800000
8094.009,AutoFx,EURUSD,1.4675,1000000,1.4678,2000000
8094.009,AutoFx,GBPUSD,1.5873,1000000,1.5874,1000000
8094.009,AutoFx,EURGBP,0.92645,1000000,0.9266,1000000
8094.009,AutoFx,USDCAD,1.0951,5000000,1.0953,3000000
8094.009,AutoFx,AUDUSD,0.8688,4000000,0.869,1000000
8094.009,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
8094.009,AutoFx,EURJPY,0,0,0,0
8094.009,AutoFx,NZDUSD,0,0,0,0
8094.009,AutoFx,USDCHF,1.0319,3000000,1.033,2000000
8094.009,AutoFx,USDJPY,89.46,2000000,89.49,2000000
8109.6345,EasyFx,EURUSD,1.4676,13000000,1.4677,2000000
8109.6345,EasyFx,GBPUSD,1.5873,1000000,1.5876,3000000
8109.6345,EasyFx,EURGBP,0.9264,1000000,0.9266,1000000
8109.6345,EasyFx,USDCAD,1.0951,1000000,1.0955,4000000
8109.6345,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
8109.6345,EasyFx,EURCHF,1.5127,6000000,1.5128,2000000
8109.6345,EasyFx,EURJPY,131.05,5000000,131.07,5000000
8109.6345,EasyFx,NZDUSD,0,0,0,0
8109.6345,EasyFx,USDCHF,1.0326,12000000,1.0327,1000000
8109.6345,EasyFx,USDJPY,89.47,4000000,89.48,6000000
8109.6345,FxPrime,EURUSD,1.4676,1100000,1.46775,6000000
8109.6345,FxPrime,GBPUSD,1.58725,1800000,1.5874,750000
8109.6345,FxPrime,EURGBP,0.9264,3000000,0.9266,1000000
8109.6345,FxPrime,USDCAD,1.0952,200000,1.0953,200000
8109.6345,FxPrime,AUDUSD,0.8688,1000000,0.869,200000
8109.6345,FxPrime,EURCHF,1.51265,6000000,1.5128,200000
8109.6345,FxPrime,EURJPY,131.04,5000000,131.07,150000
8109.6345,FxPrime,NZDUSD,0.7163,1000000,0.7166,400000
8109.6345,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
8109.6345,FxPrime,USDJPY,89.46,900000,89.48,700000
8109.6345,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
8109.6345,eCurrencies,GBPUSD,1.58725,1000000,1.5875,500000
8109.6345,eCurrencies,EURGBP,0.9263,1000000,0.92665,1000000
8109.6345,eCurrencies,USDCAD,1.095,500000,1.09545,1000000
8109.6345,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1000000
8109.6345,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
8109.6345,eCurrencies,EURJPY,131.03,1000000,131.08,100000
8125.26,eCurrencies,NZDUSD,0.71615,540000,0.7168,540000
8125.26,eCurrencies,USDCHF,1.0325,1600000,1.0328,1000000
8125.26,eCurrencies,USDJPY,89.46,1000000,89.49,500000
8125.26,FxMart,EURUSD,1.4674,1000000,1.4677,700000
8125.26,FxMart,GBPUSD,1.5873,250000,1.588,1000000
8125.26,FxMart,EURGBP,0.9261,1000000,0.9271,1000000
8125.26,FxMart,USDCAD,1.0946,1000000,1.09585,1000000
8125.26,FxMart,AUDUSD,0.8689,1000000,0.86945,1000000
8125.26,FxMart,EURCHF,1.5119,1000000,1.51285,200000
8125.26,FxMart,EURJPY,0,0,0,0
8125.26,FxMart,NZDUSD,0,0,0,0
8125.26,FxMart,USDCHF,1.0326,940447,1.03285,500000
8125.26,FxMart,USDJPY,89.43,1000000,89.49,800000
8203.3875,AutoFx,EURUSD,1.4675,1000000,1.4678,2000000
8219.013,AutoFx,GBPUSD,1.5873,1000000,1.5874,1000000
8219.013,AutoFx,EURGBP,0.92645,1000000,0.9266,1000000
8219.013,AutoFx,USDCAD,1.0951,5000000,1.0953,3000000
8219.013,AutoFx,AUDUSD,0.8688,4000000,0.869,1000000
8219.013,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
8219.013,AutoFx,EURJPY,0,0,0,0
8219.013,AutoFx,NZDUSD,0,0,0,0
8219.013,AutoFx,USDCHF,1.0319,3000000,1.033,2000000
8219.013,AutoFx,USDJPY,89.46,2000000,89.49,2000000
8219.013,EasyFx,EURUSD,1.4676,13000000,1.4677,2000000
8219.013,EasyFx,GBPUSD,1.5873,1000000,1.5876,3000000
8219.013,EasyFx,EURGBP,0.9264,1000000,0.9266,1000000
8219.013,EasyFx,USDCAD,1.0951,1000000,1.0955,4000000
8219.013,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
8219.013,EasyFx,EURCHF,1.5127,6000000,1.5128,2000000
8219.013,EasyFx,EURJPY,131.05,5000000,131.07,5000000
8219.013,EasyFx,NZDUSD,0,0,0,0
8219.013,EasyFx,USDCHF,1.0326,12000000,1.0327,1000000
8219.013,EasyFx,USDJPY,89.47,4000000,89.48,6000000
8219.013,FxPrime,EURUSD,1.4676,1100000,1.46775,6000000
8219.013,FxPrime,GBPUSD,1.58725,1800000,1.5874,750000
8219.013,FxPrime,EURGBP,0.9264,3000000,0.9266,1000000
8219.013,FxPrime,USDCAD,1.0952,200000,1.0953,200000
8219.013,FxPrime,AUDUSD,0.8688,1000000,0.869,200000
8219.013,FxPrime,EURCHF,1.51265,6000000,1.5128,200000
8219.013,FxPrime,EURJPY,131.04,5000000,131.07,150000
8234.6385,FxPrime,NZDUSD,0.7163,1000000,0.7166,400000
8234.6385,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
8234.6385,FxPrime,USDJPY,89.46,900000,89.48,700000
8234.6385,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
8234.6385,eCurrencies,GBPUSD,1.58725,1000000,1.5875,500000
8234.6385,eCurrencies,EURGBP,0.9263,1000000,0.92665,1000000
8234.6385,eCurrencies,USDCAD,1.095,500000,1.09545,1000000
8234.6385,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1000000
8234.6385,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
8234.6385,eCurrencies,EURJPY,131.03,1000000,131.08,100000
8234.6385,eCurrencies,NZDUSD,0.71615,540000,0.7168,540000
8234.6385,eCurrencies,USDCHF,1.0325,1600000,1.0328,1000000
8234.6385,eCurrencies,USDJPY,89.46,1000000,89.49,500000
8234.6385,FxMart,EURUSD,1.4674,1000000,1.4677,700000
8234.6385,FxMart,GBPUSD,1.5873,250000,1.588,1000000
8234.6385,FxMart,EURGBP,0.9261,1000000,0.9271,1000000
8234.6385,FxMart,USDCAD,1.0946,1000000,1.09585,1000000
8234.6385,FxMart,AUDUSD,0.8689,1000000,0.86945,1000000
8234.6385,FxMart,EURCHF,1.5119,1000000,1.51285,200000
8234.6385,FxMart,EURJPY,0,0,0,0
8234.6385,FxMart,NZDUSD,0,0,0,0
8234.6385,FxMart,USDCHF,1.0326,940447,1.03285,500000
8234.6385,FxMart,USDJPY,89.43,1000000,89.49,800000
8312.766,AutoFx,EURUSD,1.4675,1000000,1.4678,2000000
8312.766,AutoFx,GBPUSD,1.5873,1000000,1.5874,1000000
8312.766,AutoFx,EURGBP,0.92645,1000000,0.9266,1000000
8312.766,AutoFx,USDCAD,1.0951,5000000,1.0953,3000000
8312.766,AutoFx,AUDUSD,0.8688,4000000,0.869,1000000
8312.766,AutoFx,EURCHF,1.5115,1000000,1.5222,9000000
8312.766,AutoFx,EURJPY,0,0,0,0
8328.3915,AutoFx,NZDUSD,0,0,0,0
8328.3915,AutoFx,USDCHF,1.0319,3000000,1.033,2000000
8328.3915,AutoFx,USDJPY,89.46,2000000,89.49,2000000
8328.3915,EasyFx,EURUSD,1.4676,13000000,1.4677,2000000
8328.3915,EasyFx,GBPUSD,1.5873,1000000,1.5876,3000000
8328.3915,EasyFx,EURGBP,0.9264,1000000,0.9266,1000000
8328.3915,EasyFx,USDCAD,1.0951,1000000,1.0955,4000000
8328.3915,EasyFx,AUDUSD,0.8688,1000000,0.8691,5000000
8328.3915,EasyFx,EURCHF,1.5127,6000000,1.5128,2000000
8328.3915,EasyFx,EURJPY,131.05,5000000,131.07,5000000
8328.3915,EasyFx,NZDUSD,0,0,0,0
8328.3915,EasyFx,USDCHF,1.0326,12000000,1.0327,1000000
8328.3915,EasyFx,USDJPY,89.47,4000000,89.48,6000000
8328.3915,FxPrime,EURUSD,1.4676,1100000,1.46775,6000000
8328.3915,FxPrime,GBPUSD,1.58725,1800000,1.5875,850000
8328.3915,FxPrime,EURGBP,0.9264,3000000,0.9266,1000000
8328.3915,FxPrime,USDCAD,1.0952,200000,1.0953,200000
8328.3915,FxPrime,AUDUSD,0.8688,1000000,0.869,200000
8328.3915,FxPrime,EURCHF,1.51265,6000000,1.5128,200000
8328.3915,FxPrime,EURJPY,131.04,5000000,131.07,150000
8328.3915,FxPrime,NZDUSD,0.7163,1000000,0.7166,400000
8328.3915,FxPrime,USDCHF,1.0326,2600000,1.0328,100000
8328.3915,FxPrime,USDJPY,89.46,900000,89.48,700000
8328.3915,eCurrencies,EURUSD,1.4675,1000000,1.46775,1000000
8328.3915,eCurrencies,GBPUSD,1.58725,1000000,1.5875,1000000
8328.3915,eCurrencies,EURGBP,0.9263,1000000,0.92665,1000000
8328.3915,eCurrencies,USDCAD,1.095,500000,1.09545,1000000
8344.017,eCurrencies,AUDUSD,0.8687,1000000,0.8691,1000000
8344.017,eCurrencies,EURCHF,1.5126,1000000,1.5129,1000000
8344.017,eCurrencies,EURJPY,131.03,1000000,131.08,100000
